tic_id,label,catalog_period,period_days,depth,snr,sec_ratio,duration_hours,bls_power,odd_even_diff,transit_shape,dur_period_ratio,depth_consistency,ingress_egress_asymmetry,odd_even_ratio,source
KIC12004971,false_positive,10.81315417,0.4483995875678435,-1.1025971016209724e-06,-0.847962287161153,0.0,1.44,5.3297003314266695e-08,1.2137793703459465e-07,1.0,0.1338092220946165,6.166376299112231,-8.837602770622233,-0.1110912127210651,Kepler-LC(3q)
KIC4832197,false_positive,0.94773253,1.8936654612039243,0.0001895843509887,14.85941974168834,-0.169146883373713,2.88,6.410896704606812e-06,2.3690432273570927e-05,0.8922312562651313,0.0633691654933117,1.2593521130243683,0.1626001955130655,0.1249532602107039,Kepler-LC(3q)
KIC9786821,false_positive,21.120005744,12.462916858642362,1.911856839065252e-06,0.0746220304103483,13.025195878598172,1.92,4.832962300438087e-08,1.814191789661912e-05,1.0,0.0064190430625013,0.7225216831616617,0.0,9.43978631906992,Kepler-LC(3q)
KIC8914779,false_positive,0.987338654,0.4938568573945594,5.185644825100866e-06,3.5356619038792787,0.0,1.44,9.672246454547933e-08,3.3362326202768244e-06,11.495959227570893,0.121492693888148,3.88047871508017,0.0229391793483067,0.6421209941370571,Kepler-LC(3q)
KIC5717567,false_positive,1.287622419,3.7032893120606896,1.4185514186526582e-05,1.3796708711712948,0.8402201968496281,1.44,4.951127466028114e-08,4.052998779036088e-06,0.2863847066147998,0.0162018127518676,4.202682755689242,2.040485963851523,0.2855126433449602,Kepler-LC(3q)
KIC8453324,false_positive,1.26227317,0.6311620847268733,2.621537754443625e-05,2.168435986787662,0.0,0.48,1.9963362797937e-06,0.0002357602439394,1.0,0.0316875815008037,44.47769867504206,2.8174961592224625,8.98977502001569,Kepler-LC(3q)
KIC5565497,false_positive,1.412526202,0.7061178653460217,4.718552163995859e-06,4.12243091973817,0.0,2.88,1.3138857165755033e-06,5.618314472066732e-05,1.0,0.1699432996801404,2.053085794577873,1.1532867468580768,11.881680220947334,Kepler-LC(3q)
KIC4570555,false_positive,4.750256809,9.500486859850511,0.0004469445177888,4.784030177297163,0.0449450324984993,1.44,1.6245695068005143e-06,0.0001143707355975,1.0,0.0063154658161322,0.6428398296834757,0.0,0.2558889798526248,Kepler-LC(3q)
KIC9340460,false_positive,388.519605,0.6580749179758947,9.77399052093375e-06,3.781587098155977,0.0,0.48,3.455167752908493e-08,5.602553440620106e-06,1.0,0.0303916764697793,10.059259602466891,0.2374608172192924,0.5726245777357333,Kepler-LC(3q)
KIC8258103,false_positive,0.594003994,0.5943915814363671,1.0670776851351428e-05,9.473191812194791,0.0,1.92,1.1264538298378825e-07,4.500176334132355e-06,1.8498157083981,0.1345914082542645,2.205956760687533,0.2203566880160209,0.4213341779126256,Kepler-LC(3q)
KIC11769801,false_positive,29.7123181,1.1236286491717573,2.264751662339748e-05,5.471937766093632,0.1763362609363028,0.96,6.534492779694914e-08,1.5508637618566468e-06,1.6529875005028336,0.0355989499106173,2.0077823184198667,0.6364735321135943,0.0684480910964061,Kepler-LC(3q)
KIC3097346,false_positive,4.029810359,8.06012020156912,-2.3873402868801463e-05,-1.5582809240818618,0.0,2.88,6.92751760993978e-08,7.301699834538766e-06,1.0,0.0148881154373651,2.3457052505541665,-1.303858287547021,-0.3059789869316946,Kepler-LC(3q)
KIC3240049,false_positive,2.945414866,2.943392926853328,0.000319781027963,9.802375056299766,0.0441539499265211,1.92,9.280432374624728e-07,7.971240571169602e-06,2.0535153100662584,0.0271795176478612,0.891182071912764,0.4183682273656179,0.0249264046647702,Kepler-LC(3q)
KIC9822284,false_positive,0.969824139,0.4849168469367479,2.1755357355601745e-06,1.956253425533568,0.0,0.96,4.594703303959732e-08,5.658419565124362e-07,1.0,0.0824883694032959,4.740773401860971,0.8727587044115781,0.2589030905813147,Kepler-LC(3q)
KIC9579860,false_positive,2.151214629,0.5928423873194437,1.1150469644283234e-05,1.473677314877404,0.0,1.92,3.807258327258926e-06,5.252007912293077e-05,1.0,0.1349431176163408,3.4774251808761143,0.3731034732192353,4.705902242190437,Kepler-LC(3q)
KIC4814168,false_positive,545.54618,8.993824607033435,6.650321354850774e-05,1.6309981664969473,0.0291294641333208,0.96,6.340428142312e-08,4.289049071704021e-05,1.0,0.0044474961151364,0.7376573208265594,0.0,0.6448416551962325,Kepler-LC(3q)
KIC6387969,false_positive,135.90795753,2.76469092773531,3.2396287539038227e-05,2.246586220729969,-0.5409526319541899,0.48,6.53315940108037e-08,1.1807941486474682e-05,1.1422428174682255,0.0072340816831858,1.1971575410280066,1.5001796491559327,0.3643719285107943,Kepler-LC(3q)
KIC9649205,false_positive,237.26601,3.1418344592989667,7.390435715182164e-06,1.3607714074255766,-0.2097622368193191,1.92,6.046634405721125e-08,9.178061210701747e-06,-0.3484793035944016,0.0254628310422982,3.350269764296624,0.6811122893436108,1.240205518152498,Kepler-LC(3q)
KIC3869326,false_positive,8.58599537,0.7210151957730494,1.4577551956329591e-05,1.9737469864181287,0.0,2.4000000000000004,4.867660565123657e-06,8.092929188463494e-06,1.0,0.138693332104857,3.2820124133058446,2.3089373789414034,0.5547832297489739,Kepler-LC(3q)
KIC5131276,false_positive,0.66882716,0.6684605038141062,-1.165071312869692e-06,-1.0020039972295172,0.0,2.4000000000000004,2.214673992308115e-07,1.3313921676250118e-06,1.0,0.1495974697523928,4.422775171030845,-3.692394734646454,-1.152649323717739,Kepler-LC(3q)
KIC5471108,false_positive,12.427076,2.2379016858347045,-5.27514672032936e-06,-0.4848563723077532,0.0,0.48,7.919767085345675e-08,3.2782820478249874e-06,1.0,0.0089369430867291,5.291403633401876,-1.2565110783924671,-0.6226383084762195,Kepler-LC(3q)
