tic_id,Tmag,Teff,e_Teff,logg,e_logg,rad,e_rad,mass,e_mass,rho,e_rho,lum,MH,d,e_d,ebv,contratio,numcont,priority,disposition,gaiabp,gaiarp,plx,e_plx,Vmag,Jmag,Hmag,Kmag
52548453,10.1887,6296.0,125.312,3.85835,0.0882787,2.16178,0.0961607,1.23,0.191315,0.12175,0.0280034,6.61572552,,375.582,3.46,0.0281323,0.0305559617,274,0.000787990633,,10.8415,10.1412,2.63387,0.0243421,10.727,9.707,9.474,9.417
412961700,6.725,10817.0,134.0,,,5.78884,,,,,,,,390.393,9.291,0.0172548,,,,,6.64792,6.7023,2.53465,0.0604603,6.69,6.741,6.857,6.778
348835438,9.9917,4859.0,122.0,,,3.97986,,,,,,,,393.443,6.3565,0.020234,,,,,11.1431,9.94374,2.51349,0.0407463,10.916,9.121,8.569,8.492
310002617,11.2961,6071.0,205.314,4.39466,0.0901583,1.11748,0.0522613,1.13,0.173434,0.80976,0.200551,1.52833009,,301.676,2.209,0.0383232,0.00191653508,67,0.00140246365,,12.0287,11.2483,3.28605,0.0240912,12.107,10.754,10.493,10.436
29959761,11.8012,5027.0,122.404,4.63684,0.0887618,0.727304,0.0450753,0.836,0.102026,2.173,0.554103,0.304341972,,178.999,1.6895,0.0129234,0.151725039,25,0.00100504211,,12.8621,11.749,5.55835,0.052335,12.632,11.001,10.514,10.423
310267134,13.5252,5259.0,122.0,4.41041,,0.979376,,0.9,,0.958062,,0.6610078,,557.804,5.954,0.0607016,,,,,14.5505,13.4707,1.76405,0.0189905,14.258,12.766,12.344,12.219
34466256,12.0195,6699.0,129.464,4.18173,0.0912568,1.60071,0.0797136,1.42,0.244784,0.346218,0.0816706,4.64900827,,675.112,21.404,0.0839418,0.0175007284,119,0.000274610968,,12.6143,11.9567,1.45324,0.0465819,12.11,11.522,11.309,11.22
341272282,11.0418,8265.0,,,,2.12406,,,,,,,,433.157,,,0.03317502,268,0.0007377582,,11.7764,10.9845,2.19133,0.819474,12.068,10.385,10.158,10.031
303364023,13.0055,3278.0,157.0,4.97813,0.0123963,0.256167,0.00770436,0.227565,0.0201351,13.5374,0.0347628,0.00682616653,,42.3968,0.0755,0.0,0.108906746,422,0.00468082,,15.889,13.0861,23.5578,0.0417026,15.771,11.381,10.876,10.64
203214138,10.5649,6283.43,149.942,4.18463,0.0940789,1.48481,0.0847362,1.23,0.18029,0.375746,0.0960044,3.09615064,-0.303,306.57,4.5895,0.0180908,0.0038723317,48,0.0,,11.1842,10.5207,3.23376,0.0484563,10.95,10.042,9.843,9.774
154293917,11.8136,5993.02,102.881,4.12489,0.0713428,1.50414,0.0630151,1.1,0.139154,0.323244,0.0624468,2.62937284,0.094,516.087,5.8525,0.0136823,0.00612050574,36,0.000476738816,,12.5321,11.7612,1.90888,0.0218071,12.403,11.238,10.96,11.048
32283946,11.7582,5862.0,132.139,4.12415,0.0805507,1.47779,0.0754171,1.06,0.131324,0.328448,0.072177,2.32329249,,475.359,7.87,0.0152394,0.000529497047,32,0.00039053784,,12.5139,11.7004,2.07512,0.0345606,12.476,11.127,10.776,10.744
120916706,15.6198,3423.0,157.0,4.79067,0.00996246,0.439738,0.0167967,0.435505,0.0232738,5.12167,0.313649,0.0239171982,,277.404,7.881,0.0247238,0.0105059668,26,0.0001246012,,18.1928,15.6766,3.57937,0.101557,18.97,14.078,13.45,13.246
147660201,11.1557,5180.0,124.318,4.34766,0.0798592,1.04099,0.0589246,0.88,0.105132,0.780083,0.182461,0.7029242,,191.494,1.5515,0.0702189,0.23138769,261,0.00105016655,,12.2289,11.105,5.19368,0.0419819,11.964,10.314,9.932,9.782
199688472,9.84566,5786.0,129.414,4.12523,0.0798906,1.46056,0.079598,1.038,0.130808,0.333149,0.0756084,2.154011,,190.403,4.476,0.0146878,0.049589932,54,0.005163803,,10.6346,9.79825,5.22762,0.122436,10.39,9.197,8.86,8.757
311121985,9.00007,6375.0,159.441,4.00309,0.0851165,1.86093,0.0810252,1.272,0.192704,0.197377,0.0455122,5.15318727,,187.823,2.1665,0.0445463,0.0329230167,312,0.00144080666,,9.65172,8.95314,5.2964,0.0609437,9.505,8.479,8.256,8.211
403256331,9.5425,10097.0,249.499,3.5218,0.0672667,4.62151,0.15609,2.59,0.340593,0.0262391,0.00466789,200.0007,,867.296,21.8335,0.243089,0.282891452,628,3.24153225e-05,,9.76159,9.47136,1.12479,0.0287913,9.713,9.267,9.27,9.241
279999655,10.649,7491.19,120.508,3.89308,0.0821289,2.45616,0.117387,1.72,0.272772,0.11608,0.0253987,17.1163864,-0.126478,639.564,22.816,0.0439743,0.0767501444,216,0.000319363084,,10.8263,10.6107,1.5366,0.0552942,10.847,10.462,10.427,10.395
119584412,9.85623,3815.0,157.0,4.69775,0.00975382,0.545591,0.0164229,0.541272,0.0204295,3.33284,0.175399,0.056807708,,30.6796,0.1677,0.0,0.000276353385,35,0.00541887,,11.823,9.87225,32.5678,0.176801,11.58,8.649,8.002,7.805
148233571,12.2082,5544.7,132.714,4.3736,0.0856519,1.06622,0.0630905,0.98,0.120703,0.808518,0.198666,0.968049943,0.0216201,361.811,3.6835,0.0601969,0.0901533142,172,0.000711233064,,13.0717,12.1483,2.7353,0.0279223,12.739,11.497,11.164,11.054
288631580,9.56906,5977.0,130.565,4.47375,0.0791614,1.00568,0.0478392,1.098,0.139672,1.07949,0.235032,1.16292238,,122.494,0.307,0.0110966,0.0148423687,82,0.00614340371,,10.2993,9.52606,8.13472,0.0203063,10.078,9.034,8.757,8.702
248111245,12.3335,6669.0,130.095,4.13639,0.0991133,1.68054,0.114653,1.41,0.241258,0.297082,0.0830852,5.03307056,,816.988,39.2265,0.079303,0.5555847,397,0.000212051847,,12.935,12.2751,1.19821,0.0581844,12.782,11.831,11.651,11.55
460140752,8.9301,,,,,,,,,,,,,,,,,,,,9.93531,8.84992,,,9.829,7.77,7.191,7.0
304774444,10.2934,6317.0,,,,1.38498,,,,,,,,249.826,,,0.01525244,456,0.00108985824,,10.9293,10.2333,,,10.811,9.788,9.544,9.527
1101909431,12.5638,4742.0,131.738,4.59798,0.0963817,0.725186,0.0550251,0.76,0.0879534,1.99281,0.574712,0.239573941,,222.95,0.6855,0.0170447,2.717913,39,0.000754086243,,13.6679,12.4143,4.45638,0.0136849,13.4962,,,
103865797,14.2399,3157.0,157.0,4.86543,0.000629394,0.35876,0.0108723,0.344323,0.0203532,7.45683,0.236808,0.0115186367,,100.029,0.76205,0.00749884,0.0399557278,64,0.000585383968,,17.3955,14.3396,9.96915,0.0755839,,12.468,11.863,11.611
261136679,5.1054,5992.1,103.582,4.3589,0.0737832,1.14889,0.0450252,1.1,0.140389,0.725369,0.141498,1.5330863,0.0887839,18.2702,0.0226,0.0,0.000374727068,101,0.01741369,,5.83855,5.06428,54.7052,0.067131,5.65,4.869,4.424,4.241
24358417,11.7024,5523.0,131.676,4.32874,0.0825504,1.117,0.060098,0.97,0.128089,0.696012,0.155986,1.045919,,313.996,1.968,0.0179134,0.00761072524,69,0.0008125515,,12.5809,11.654,3.15591,0.0198107,12.483,11.076,10.746,10.664
404456775,14.5372,3413.0,157.0,4.76788,0.00853821,0.465362,0.0153643,0.462804,0.0214567,4.59224,0.242202,0.02647413,,180.96,3.6285,0.0195546,0.199957386,72,0.000261375215,,17.1312,14.596,5.50074,0.109917,16.29,13.009,12.378,12.15
386297468,12.3487,6793.0,133.342,4.195,0.0867795,1.59848,0.0708593,1.46,0.246599,0.35746,0.0831123,4.90182638,,768.845,15.0295,0.12739,0.562155366,1255,3.63206673e-05,,12.9769,12.2879,1.27246,0.0252207,12.862,11.826,11.614,11.555
369861731,12.3483,5617.0,135.564,4.31042,0.0779158,1.15251,0.0618693,0.99,0.122869,0.646704,0.142813,1.19123912,,403.582,3.1755,0.13222,0.389747381,164,0.000610195333,,13.3415,12.2969,2.44903,0.0193491,13.089,11.572,11.199,11.119
38087018,14.6026,4377.0,122.0,4.50156,,0.766495,,0.68,,1.51002,,0.194276035,,495.317,10.556,0.0304529,,,,,16.0306,14.5254,1.99067,0.042692,15.746,13.536,12.92,12.756
294869729,11.2716,5614.0,126.493,3.49649,0.0776511,2.94177,0.144223,0.99,0.12566,0.0388876,0.00831806,7.74462366,,549.872,6.956,0.270365,0.07114637,2000,0.00072431867,,12.4578,11.2312,1.78985,0.0228313,12.14,10.352,9.874,9.753
220016044,10.3987,6300.3,140.145,3.7196,0.0912938,2.5465,0.137786,1.24,0.183218,0.0750914,0.018881,9.205078,-0.22,480.322,7.123,0.0183479,0.09864832,36,0.0005436106,,10.9382,10.3539,2.05332,0.0306384,10.732,10.002,9.77,9.728
290348383,7.3661,4815.0,128.353,4.52382,0.0954484,0.800152,0.0565427,0.78,0.0915509,1.52257,0.420235,0.310045063,,23.606,0.0179,0.0,0.118534349,81,0.0118411519,,8.51962,7.32529,42.3332,0.0318252,8.23,6.57,6.085,5.967
271971130,13.5308,3187.0,157.0,5.01492,0.0179206,0.229824,0.0068728,0.199363,0.0200854,16.4232,0.185712,0.00490923366,,42.4048,0.08555,0.0,0.0201626271,163,0.007715307,,16.6181,13.6259,23.5534,0.0472244,16.683,11.808,11.264,10.917
915110182,14.7028,4588.0,124.0,4.47637,,0.817544,,0.73,,1.33595,,0.266814917,,566.459,11.2695,0.120839,,,,,16.1133,14.6364,1.73751,0.034837,15.8485,,,
307210830,9.41242,3429.0,157.0,4.91039,0.00414218,0.31416,0.00932381,0.292836,0.0201481,9.44434,0.190112,0.0122932419,,10.6194,0.0032,0.0,0.00293248775,234,0.0518007167,,11.9775,9.47197,94.1385,0.0280547,11.685,7.933,7.359,7.101
259168516,13.3081,3231.0,157.0,5.04064,0.0219142,0.213459,0.00640239,0.182476,0.0200755,18.7613,0.382007,0.00447374769,,37.2209,0.06155,0.0,0.020717131,162,0.0102418605,,16.2957,13.3961,26.8377,0.0440824,15.87,11.637,11.137,10.821
240148934,10.3135,6582.0,123.814,4.23532,0.0878709,1.4782,0.0709146,1.37,0.225354,0.424149,0.099641,3.69483,,291.007,5.6945,0.0302827,0.0458984077,202,0.0008174134,,10.8842,10.2642,3.40938,0.0667074,10.824,9.861,9.661,9.605
36724087,10.5848,3331.0,157.0,4.85074,0.00163431,0.374139,0.0111845,0.362023,0.0202675,6.91253,0.232708,0.0155259864,,21.9814,0.04025,0.0,1.24747908,63,0.0049355235,,13.3521,10.6583,45.4644,0.0826889,13.14,9.007,8.439,8.204
41875043,12.9691,5708.0,130.279,4.37652,0.0755532,1.08411,0.0526507,1.02,0.128272,0.800538,0.166839,1.12402511,,564.394,5.611,0.0457824,0.0553331748,501,0.000396265154,,13.8159,12.9141,1.74306,0.0174806,13.523,12.311,11.974,11.867
312899686,12.7821,6006.0,167.999,4.46003,0.082117,1.0268,0.0501709,1.109,0.151147,1.02441,0.236955,1.23597229,,519.694,4.4985,0.0778615,1.24216545,693,3.77534561e-05,,13.5781,12.7262,1.89541,0.01653,13.344,12.172,11.886,11.79
256349966,12.0913,6544.0,212.061,4.12778,0.0953484,1.66077,0.0754749,1.35,0.234901,0.294718,0.0741873,4.55707169,,655.707,11.3195,0.150355,0.0340879075,204,0.000461702555,,12.8204,12.0323,1.49665,0.026122,12.582,11.513,11.289,11.221
185405474,9.87278,6897.0,142.989,3.89339,0.0870677,2.29289,0.09102,1.5,0.260237,0.124434,0.0284915,10.7177382,,387.708,3.995,0.0515934,0.06281931,769,9.96362942e-05,,10.391,9.82911,2.55074,0.026376,10.262,9.463,9.294,9.261
277634430,12.0874,3306.0,157.0,4.99749,0.015188,0.241857,0.00727155,0.2121,0.0201145,14.9922,0.0731877,0.0062954016,,25.2788,0.0257,0.0,0.203079045,647,0.00715641165,,14.9086,12.164,39.53,0.0399344,14.888,10.507,9.955,9.664
437333618,12.472,5771.0,125.108,4.35362,0.0791484,1.11852,0.0595176,1.03,0.12544,0.736054,0.166989,1.25021291,,471.158,8.9575,0.0485026,0.00499394862,98,0.000306125556,,13.3036,12.4182,2.09452,0.04003,13.172,11.788,11.487,11.416
330690135,11.5559,5790.68,104.978,4.29548,0.0744125,1.20174,0.0541709,1.04,0.134105,0.599245,0.120493,1.46295977,0.118188,343.99,5.1565,0.0139529,0.0237432159,44,0.0,,12.3232,11.5026,2.87877,0.0432432,12.073,10.941,10.603,10.596
319068154,9.7436,9500.0,,,,2.36113,,,,,,,,581.487,,,0.227962226,718,8.439461e-05,,9.88852,9.70618,,,9.882,9.546,9.561,9.575
307809773,7.89863,3807.0,157.0,4.76771,0.00693011,0.465559,0.013961,0.463011,0.020376,4.58846,0.211012,0.0410181135,,10.0055,0.00505,0.0,0.009614914,327,0.0,,9.87557,7.91646,99.9164,0.0503102,9.63,6.674,6.031,5.862
186812530,9.19813,7764.0,126.844,4.24889,0.073745,1.68425,0.0553769,1.835,0.280385,0.384074,0.072497,9.286473,,255.416,3.8885,0.0133627,0.00639599143,80,0.001367237,,9.47291,9.16719,3.88746,0.0591461,9.396,8.945,8.935,8.895
353367071,9.84095,7895.71,147.389,4.06456,0.102632,2.11229,0.174472,1.888,0.290804,0.200328,0.0601953,15.6230822,-0.104,402.261,8.8495,0.113521,0.059751574,341,6.648387e-05,,10.2258,9.79401,2.45888,0.0542407,10.079,9.465,9.384,9.329
243153196,10.7304,6584.3,100.599,3.95532,0.0850815,2.04049,0.0874773,1.37,0.22826,0.161256,0.0361728,7.050235,0.046,483.421,9.988,0.0365005,0.0593822859,36,0.000385599182,,11.3035,10.682,2.04021,0.0424098,11.111,10.263,10.062,9.992
464300749,10.3823,6600.0,135.747,4.06919,0.0934313,1.79629,0.079402,1.38,0.244044,0.238095,0.0578619,5.515978,,366.987,4.2115,0.0290084,0.174475744,1002,9.55231e-05,,10.9478,10.3346,2.69649,0.0310302,10.86,9.944,9.719,9.693
312122956,10.1283,,,,,,,,,,,,,4488.38,1671.21,0.540608,,,,,10.3152,9.99004,0.095873,0.114681,10.208,9.743,9.731,9.702
294599100,12.6275,5848.0,234.475,4.40618,0.086744,1.06605,0.0533442,1.056,0.146743,0.871625,0.202655,1.197513,,449.327,3.0325,0.1479,0.132169813,812,6.09297931e-05,,13.5571,12.5654,2.19673,0.0149058,13.34,11.882,11.503,11.388
267867517,13.1802,7047.0,122.0,3.89442,,2.33554,,1.56,,0.122452,,12.1194983,,1162.86,24.665,0.55227,,,,,14.2957,13.1165,0.831431,0.0180943,14.151,12.286,12.016,11.913
82302240,12.5225,8330.0,168.411,4.04417,0.0797424,2.25884,0.0997234,2.06,0.312169,0.178736,0.0379336,22.1332054,,1131.58,41.115,0.453009,0.416668475,1043,1.80966235e-05,,13.2057,12.436,0.856359,0.0318119,13.065,11.855,11.654,11.605
141663460,8.522,10322.0,204.19,4.15303,0.0646845,2.26443,0.0717588,2.66,0.350717,0.229089,0.0374201,52.4406929,,326.04,7.135,0.0469436,3.2656157,1134,0.0007978868,,8.50081,8.4858,3.04071,0.0665649,8.526,8.428,8.521,8.415
399956873,11.7513,6692.0,131.016,4.17722,0.0891659,1.60904,0.0738191,1.42,0.234928,0.340867,0.0804583,4.6779356,,624.699,11.5895,0.0392947,0.125692084,208,0.000675121846,,12.2962,11.6953,1.57243,0.0294655,12.113,11.289,11.124,11.044
24094603,11.0605,5966.0,131.162,,,,,,,,,,,338.644,7.02,0.0491761,,,,SPLIT,11.8152,10.9888,2.92625,0.0607138,11.633,10.311,10.047,9.89
50712784,10.5579,6410.0,128.758,4.14297,0.0878866,1.59468,0.0732286,1.289,0.199609,0.317856,0.0737443,3.86789775,,343.08,4.094,0.0119156,0.168628573,201,0.0007212946,,11.1591,10.5134,2.88635,0.034516,11.079,10.09,9.906,9.837
336732616,11.5232,6371.0,127.975,4.33006,0.0885499,1.27616,0.0578543,1.27,0.196969,0.611063,0.146003,2.41733646,,411.211,7.752,0.0446394,0.02309434,112,0.000414968876,,12.165,11.4652,2.40421,0.0454792,12.433,10.98,10.719,10.694
457138169,9.22437,6273.0,117.403,4.20385,0.0817503,1.44878,0.0595603,1.224,0.175965,0.40251,0.086585,2.92818713,,163.438,0.81,0.00872494,0.0128136789,34,0.00198686286,,9.86313,9.1817,6.08975,0.0300977,9.715,8.703,8.466,8.42
350995812,8.5011,12433.0,137.0,,,,,,,,,,,438.395,10.886,0.0401773,,,,,8.38532,8.4675,2.25445,0.056161,7.55,8.482,8.599,8.614
113295476,13.5689,6079.0,122.0,3.91921,,1.94036,,1.14,,0.156047,,4.63222456,,1469.53,37.92,0.0564271,,,,,14.3118,13.51,0.652031,0.0174164,14.161,12.951,12.688,12.593
117843067,10.6749,6931.0,126.183,3.7986,0.0946871,2.56581,0.125841,1.51,0.270505,0.0893932,0.0223591,13.6875753,,632.183,19.301,0.051692,0.560754,56,0.000326734065,,11.1816,10.6283,1.55338,0.0479184,11.133,10.242,10.038,10.0
316916655,9.19901,6824.0,123.784,4.27386,0.0863606,1.46575,0.0588844,1.472,0.250955,0.467444,0.10518,4.19729662,,183.952,0.919,0.0219969,0.0156076634,60,0.00201369636,,9.70305,9.16058,5.4074,0.0269568,9.529,8.83,8.659,8.618
33521996,13.3383,3749.0,157.0,4.65391,0.0109483,0.596801,0.0179141,0.585471,0.0203909,2.75433,0.152328,0.06338924,,169.318,1.058,0.0194641,0.05603736,132,0.0006000224,,15.3839,13.3581,5.87742,0.036625,15.044,12.046,11.397,11.224
23650642,10.8219,5523.99,107.591,4.41288,0.0735958,1.01386,0.0472613,0.97,0.124259,0.930752,0.192402,0.8623124,0.00660561,189.762,1.891,0.0153365,0.03557346,47,0.00112675538,,11.6812,10.7757,5.24154,0.0521199,11.238,10.187,9.839,9.762
10974783,12.6844,7932.0,169.268,,,,,,,,,,,885.18,14.837,0.352015,,,,SPLIT,13.2984,12.584,1.10113,0.018788,12.893,11.541,11.418,11.329
97921547,11.1007,7434.0,143.378,4.33052,0.0812709,1.4757,0.0551558,1.7,0.282111,0.529001,0.109848,5.99210835,,437.855,4.3285,0.16908,0.111181036,361,0.000789081154,,11.6226,11.0396,2.25521,0.0224084,11.604,10.607,10.475,10.408
1405997635,10.3147,,,,,,,,,,,,,,,,,,,,9.97865,9.49,,,10.6336,,,
354285962,12.4721,6683.0,144.508,3.71942,0.0935438,2.71604,0.124141,1.41,0.243085,0.0703741,0.0171762,13.2571888,,1111.47,21.04,0.331522,0.439113259,345,0.000147106635,,13.3934,12.4071,0.871012,0.0168969,13.151,11.704,11.331,11.3
115010361,11.6271,5480.81,106.284,4.40674,0.0779727,1.01578,0.047598,0.96,0.126936,0.915944,0.194032,0.838832259,-0.232,268.515,3.679,0.0210092,0.0367711224,43,0.00054174196,,12.4766,11.5734,3.69625,0.0506304,12.337,10.951,10.611,10.547
382602147,13.3147,3712.0,157.0,4.59609,0.0124832,0.666652,0.0202807,0.639465,0.0205317,2.15834,0.127905,0.07601949,,191.51,2.0475,0.0209929,0.01515952,59,0.0008060864,,15.4087,13.3381,5.1936,0.0554077,15.103,11.997,11.308,11.119
305243225,11.734,5918.23,136.811,4.34796,0.0819789,1.15176,0.0596583,1.078,0.136618,0.705555,0.164844,1.46617949,0.156301,364.813,4.7125,0.0397854,0.10175316,737,0.0005501784,,12.5183,11.679,2.71289,0.0351382,11.937,11.103,10.846,10.791
206284139,12.1112,5630.0,105.095,4.11247,0.0736592,1.45479,0.0726105,1.0,0.125187,0.324788,0.0653993,1.91570354,0.18,491.87,11.2195,0.0611651,0.07315671,45,0.0,,13.0208,12.0621,2.00523,0.0460023,12.857,11.41,11.085,10.993
339636032,8.5885,6636.0,132.253,3.98607,0.0867594,1.98385,0.0857412,1.39,0.234376,0.178029,0.0412702,6.87600756,,176.054,0.717,0.0460483,0.00211366476,227,0.00391527964,,9.17439,8.54897,5.65123,0.0229505,9.014,8.112,7.924,7.833
398895470,10.5523,6479.0,100.384,4.1239,0.0809691,1.65082,0.0695603,1.322,0.20807,0.293855,0.0646966,4.326392,0.13,348.185,4.473,0.0600237,0.162751019,1226,0.0006589585,,11.2394,10.5037,2.84386,0.0366131,11.365,10.006,9.777,9.728
428699140,11.7662,4249.0,123.372,4.58929,0.101819,0.684655,0.0613266,0.664,0.079773,2.06896,0.630375,0.137652814,,113.048,0.4545,0.0132163,0.0392938,70,0.0009373477,,13.2789,11.7092,8.81708,0.0352666,12.934,10.659,10.04,9.881
232612416,11.1153,5227.0,119.505,4.50479,0.0814786,0.874131,0.0475929,0.891,0.112337,1.33398,0.309651,0.513875,,168.735,0.5995,0.0184992,0.0455552675,73,0.00496038143,,12.1057,11.0684,5.89757,0.0208974,11.806,10.365,9.939,9.87
122612091,10.4614,5773.47,111.088,3.60099,0.0744374,2.66047,0.12794,1.03,0.131393,0.0546968,0.0111701,7.08531857,-0.361602,434.754,8.379,0.0340002,0.0005856706,27,0.000423431484,,11.126,10.4113,2.27183,0.043988,10.868,9.964,9.724,9.617
411839167,10.8243,6513.0,132.826,4.08377,0.0974277,1.73931,0.110633,1.338,0.226837,0.254287,0.0677098,4.904258,,372.632,18.55,0.172034,0.103007726,193,0.0004323897,,11.597,10.7715,2.66391,0.130014,11.237,10.199,9.967,9.893
35022727,12.2192,5610.0,119.488,4.51915,0.078953,0.907682,0.0495377,0.993,0.128387,1.32784,0.29564,0.735214531,0.42,300.384,4.241,0.15671,0.06252206,71,0.00044433304,,13.3802,12.172,3.30091,0.0466395,13.146,11.319,10.908,10.815
439456714,11.7315,3668.0,157.0,4.71724,0.00895625,0.523113,0.015618,0.520428,0.020342,3.63558,0.183734,0.04462755,,64.6692,0.13825,0.0,0.976719558,33,0.001514374,,13.8875,11.7602,15.4345,0.0328113,13.632,10.403,9.767,9.557
262499797,14.8083,3333.0,157.0,4.78703,0.0064734,0.443812,0.0137555,0.439909,0.0207054,5.03229,0.231188,0.0218994915,,193.977,2.033,0.0534516,0.568909645,160,0.000649641268,,17.5688,14.8791,5.12722,0.0536068,17.3643,13.188,12.715,12.442
104866616,11.1323,7587.0,408.241,4.39508,0.0913315,1.39514,0.0530453,1.763,0.321014,0.649228,0.147562,5.810476,,290.736,5.025,0.585785,0.07451605,941,5.46314477e-05,,12.157,11.0629,3.41237,0.0589756,11.997,10.33,9.972,9.924
101011575,8.5925,4695.0,137.604,4.71404,0.101558,0.630294,0.0506985,0.75,0.0893632,2.99524,0.902333,0.173909619,-0.21,31.5666,0.03205,0.0,0.042161487,154,0.009032228,,9.90582,8.54607,31.6501,0.0319397,9.67,7.649,7.092,6.948
122617317,10.7236,5159.0,123.858,4.519,0.0898566,0.850729,0.0504723,0.872,0.110561,1.41626,0.353559,0.461891,,134.988,0.926,0.00771063,0.00186010182,29,0.001988158,,11.7315,10.6811,7.37964,0.050448,11.388,9.977,9.557,9.488
309436531,12.3297,6189.42,119.137,4.32191,0.078085,1.24696,0.0577312,1.19,0.166012,0.613749,0.128814,2.05588484,-0.347252,522.663,4.9445,0.115253,0.07211269,224,0.000645281863,,13.1098,12.2416,1.88451,0.0179638,12.973,11.606,11.35,11.255
428065977,10.2347,6928.0,149.786,4.29026,0.0900467,1.45678,0.0627915,1.51,0.264733,0.488421,0.115996,4.40468454,,289.116,4.3655,0.0653038,0.278245568,917,0.000131824956,,10.7586,10.1867,3.43116,0.0518194,10.644,9.831,9.693,9.611
389999924,12.6453,6213.0,134.816,4.37316,0.0810375,1.18044,0.0530653,1.2,0.168284,0.729539,0.158004,1.87063313,,546.557,4.579,0.164667,1.73999047,3388,3.78475961e-05,,13.4809,12.5774,1.80085,0.0152136,13.392,11.9,11.625,11.576
172598832,12.941,6561.0,127.414,3.93403,0.0917496,2.08347,0.100789,1.36,0.230575,0.150375,0.0362314,7.24687338,,1342.29,31.095,0.0508621,0.06303291,272,0.000144726931,,13.5349,12.8819,0.716118,0.017126,13.478,12.439,12.242,12.147
40292751,9.77301,6280.0,134.499,4.27611,0.0831586,1.33475,0.0598643,1.227,0.177094,0.515991,0.117663,2.49651814,,192.475,1.1305,0.0181122,0.920019567,2603,0.000162225333,,10.4177,9.72592,5.16683,0.0302931,10.186,9.258,9.037,8.963
237922465,12.4333,5640.1,121.966,4.15247,0.0772388,1.38931,0.0735276,1.0,0.121442,0.372912,0.0811078,1.75969684,0.33,557.733,5.9985,0.0302805,0.0102351047,59,0.0006692721,,13.258,12.3837,1.76414,0.0191382,13.019,11.816,11.538,11.511
162577466,13.1815,5801.0,122.0,4.35828,,1.11792,,1.04,,0.744385,,1.27505755,,679.411,6.8585,0.0161256,,,,,13.9598,13.1262,1.44297,0.0147461,13.815,12.589,12.264,12.205
156648452,11.8747,5779.46,111.825,4.14884,0.073759,1.42275,0.0652865,1.04,0.124395,0.361117,0.0731982,2.03470159,0.167,465.992,6.497,0.0208307,0.0008806567,23,0.000373534567,,12.647,11.8226,2.11743,0.0296918,12.507,11.27,11.016,10.922
467783290,12.4332,6630.28,102.64,3.99933,0.0859471,1.95378,0.096,1.39,0.222216,0.186374,0.0437731,6.646229,0.051122,884.571,27.1445,0.220726,0.0251456574,187,0.0001330613,,13.334,12.3713,1.1021,0.0344146,13.127,11.694,11.432,11.345
123357864,10.8515,4816.0,105.098,4.59996,0.0795555,0.732995,0.0426181,0.78,0.0931707,1.98058,0.457101,0.260400772,0.06,107.796,0.2195,0.00679868,0.161198676,233,0.003416568,,12.0381,10.7987,9.24784,0.018766,12.072,9.984,9.446,9.351
151930063,12.8919,11632.0,397.337,4.34556,0.0724052,1.95222,0.0720226,3.08,0.398605,0.413966,0.0726845,62.8593369,,1142.16,20.515,0.803158,0.114723295,446,1.67676644e-05,,13.7059,12.7614,0.846892,0.0156035,13.536,11.982,11.843,11.7
271596418,10.7109,5670.45,137.21,4.16965,0.0784886,1.3689,0.077387,1.01,0.126285,0.393739,0.0880776,1.745446,-0.0318574,230.697,1.043,0.100756,0.0155363288,134,0.003385091,,11.5439,10.6617,4.30583,0.0194506,11.402,10.106,9.751,9.694
307733361,10.0121,6115.49,141.503,4.32901,0.0891714,1.21742,0.0636784,1.153,0.168413,0.639003,0.158218,1.86768651,0.28076,188.959,2.4405,0.0138684,0.0007199,54,0.0,,10.7128,9.96609,5.26448,0.0678257,10.651,9.463,9.242,9.182
