tid,pl_orbper,label,pl_trandep,pl_tranmid
133505138,2.4360845,false_positive,350.0,2459330.394075
44745077,1.8756,false_positive,5666.3,2458411.70271
4070275,5.4240691,planet,1766.8589296,2458439.340243
313675203,2.5025812,false_positive,807.0,2460091.74954
314724818,4.4518604,false_positive,3558.2211894,2459337.012838
32499655,2.7439029,planet,13852.3979585,2459197.575826
137683938,3.2903136,planet,15334.2181362,2459393.659836
164458714,17.8335899,planet,289.0,2460364.345637
356868487,27.9102929,false_positive,18279.5176543,2459692.968529
122785299,8.8849511,planet,16966.9658671,2459392.140389
399954349,7.8344688,planet,2017.3628771,2458689.578278
158555987,5.5460893,false_positive,1956.6215347,2458687.926051
159725995,3.7705865,planet,12789.7368577,2459394.278533
307809773,2.7694936,planet,712.0,2460284.446332
92359850,4.155,false_positive,4900.0,2459167.71222
422655579,2.9036858,planet,4642.2749148,2460985.806844
99330090,7.0080817,false_positive,14900.0,2459443.719241
420803693,0.9135968,false_positive,540.0,2459033.325227
288471040,2.5139764,false_positive,560.0,2459766.355421
417646390,3.8016217,planet,8310.0,2459762.195685
257060897,3.660032,planet,7749.7203265,2459660.607824
408729765,4.6200781,false_positive,3480.0,2459026.64911
325680697,1.82488,false_positive,2950.0,2459168.84301
371711170,9.8482192,false_positive,1670.0,2459015.247898
279947414,4.0664446,planet,19740.0,2459767.636557
343708863,5.9685742,false_positive,340.0,2459379.13132
394918211,4.3780194,planet,1604.3825129,2459337.638207
97766057,3.2535299,planet,6115.0131399,2459363.367887
384744828,3.0421334,false_positive,2054.3050277,2459363.498874
9804616,0.5168347,false_positive,33190.706911,2458411.065871
232608943,82.6901439,planet,6529.5765126,2459419.383357
467651916,3.9813082,planet,464.0,2460655.201888
437856897,7.2455997,planet,1106.0,2460273.680601
27039476,2.2251639,planet,284.0,2460257.717716
19155785,3.1442556,false_positive,2095.0,2460254.350652
68577662,11.1684037,planet,9660.0,2459522.948827
4646810,10.9245478,planet,653.537141,2458416.351956
1950736,3.1129681,false_positive,585.0,2460307.729373
97735908,4.1137862,planet,5739.0,2460257.044778
86263325,4.5445569,planet,35598.6327422,2459656.499824
55748194,2.5227786,false_positive,18880.0,2458923.581192
271900960,13.45913,false_positive,2579.32,2458330.37074
18017227,0.6203033,false_positive,1390.0,2459634.770884
165464482,4.3345378,planet,10000.0,2459657.9546
250386181,1.470258,false_positive,2700.0,2459138.72305
137157546,3.6841446,false_positive,2260.0,2459721.117312
152476657,3.6112621,planet,5684.0944144,2459166.483051
470171739,4.6174254,planet,9412.560054,2460452.837662
467331291,3.3207642,planet,940.0,2459913.520622
461538935,5.289835,false_positive,2330.0,2459767.361077
49899799,7.0114,false_positive,8970.0,2459163.41477
13021029,3.85589,planet,9747.6035597,2459175.599762
341805908,1.491916,false_positive,1474.3347879,2460069.037538
379723086,7.4398211,false_positive,1362.0,2460120.660517
107728509,2.6646183,false_positive,840.0,2459385.728999
464646604,7.7121208,planet,728.4849109,2459037.871491
143350972,1.0817,false_positive,341.533,2458439.13519
258796169,1.5538188,planet,3449.9519182,2458765.025928
284326455,3.7998536,planet,25455.0849851,2459475.981707
293457754,4.5195089,planet,17738.8625444,2459451.521141
56399553,3.2588316,planet,22743.2337536,2459475.969231
84339983,2.7908285,planet,10049.6938823,2459475.610373
89702406,23.1438551,false_positive,6955.8738937,2459264.71217
404421005,6.32668,planet,520.8002154,2458575.158194
382391899,1.9550932,planet,19634.9908668,2459169.669461
156648452,3.4936188,planet,9730.0,2459687.370442
139118482,6.7136512,false_positive,11490.0,2458946.965104
68035558,8.3289771,false_positive,6010.0,2458953.314052
377165123,14.793901,false_positive,8150.0,2459845.365372
339733013,5.62162,false_positive,580.083,2458328.37843
289988797,2.2042212,false_positive,4250.0,2459576.857352
206541859,30.083503,planet,5439.2108279,2459064.11893
316916655,2.87436,false_positive,2490.41,2458440.19448
366484980,13.7748361,planet,309.0,2460236.627901
35315453,2.0340967,false_positive,1283.0,2460119.031104
1405997635,1.8697825,false_positive,2940.0,2459385.39488
176831592,2.53405,false_positive,4070.0,2459169.21814
307958020,271.938639,planet,483.1688883,2458864.835181
17150865,0.8706763,false_positive,1861.0,2460232.412765
337129672,49.1077047,false_positive,28125.1452075,2460209.918841
405484221,42.8289152,false_positive,85688.8204519,2459454.50904
58824746,10.2829583,planet,865.1246457,2459449.353563
398733009,0.8185672,false_positive,44712.1811611,2459116.382318
436873727,22.0933922,planet,2633.6009111,2460239.908686
23769326,7.4332642,planet,6000.0,2459682.83197
2016376984,2.317939,false_positive,13140.0,2458981.334869
1101909431,23.2556119,false_positive,35720.0,2458935.789582
456042145,2.0474832,false_positive,6790.0,2458980.246552
435167167,3.0330919,false_positive,1280.0,2458979.233689
29960109,2.49221,false_positive,1480.0,2458411.66942
178284730,2.2359865,planet,19058.0137423,2459146.100495
426017070,0.5992533,false_positive,24379.9383482,2458354.57189
394357918,4.9019938,planet,10774.951206,2458326.789691
424747720,10.2813284,false_positive,37333.9631684,2458655.604161
279251651,0.4038426,false_positive,636.6337963,2458654.122394
70899085,4.0520368,planet,5512.4033193,2459196.115341
141412823,21.7004042,false_positive,406.0,2460151.66684
344600402,1.3875331,false_positive,952.0,2460123.887716
271354351,3.905126,planet,23549.9259888,2459422.126663
271042217,1.8555745,planet,10888.0377261,2459770.501306
117979897,3.3106692,planet,9189.7342523,2459174.840517
121660904,4.8854844,planet,7009.1394983,2459422.843797
257774438,15.3886607,planet,407.1050545,2459461.181123
270380593,3.8361623,planet,5357.5774934,2458414.135893
367333043,2.8778095,false_positive,4830.0,2458979.960331
335489455,2.1176601,false_positive,2000.0,2458978.435452
408159788,2.300698,false_positive,780.0,2459199.050071
95057860,3.5809733,planet,36850.0,2458485.286309
37242226,1.0681394,false_positive,7290.0,2458488.379945
94986319,16.067522,planet,2929.6501469,2459195.308114
50618703,1.5483542,planet,926.4111032,2458469.756983
29374525,3.813812,false_positive,2310.0,2459545.296726
239722954,1.4958429,false_positive,2830.0,2459550.515708
37168957,1.9000862,planet,25717.0085858,2459203.608483
6653897,0.8857522,false_positive,760.0,2459549.122766
209464063,119.3355264,planet,2400.0,2459140.665271
37575651,9.5971977,false_positive,600.5813487,2458521.909289
368739874,3.3575477,planet,26240.0,2459714.264611
460396820,2.3409909,planet,12040.0,2459714.654156
193634953,2.9479689,planet,24090.0,2459750.623008
123482865,6.5562078,planet,2970.0,2459270.500253
292797572,2.8013515,false_positive,4590.0,2459355.677383
237929468,25.8663869,planet,2612.8827406,2459963.745719
319783554,1.819376,false_positive,5240.0,2459357.232388
408549705,9.5064017,false_positive,8710.0,2459753.52285
218795833,1.2652338,planet,110215.6795079,2458491.877056
193628179,3.2623468,false_positive,8540.0,2459415.348922
298049015,3.9131371,false_positive,37860.0,2459438.721301
87044036,1.0711292,false_positive,2030.0,2459550.184214
36440357,9.2016496,planet,13812.3233628,2459211.46641
83275782,2.6570006,planet,4050.0,2459545.353155
103865797,2.2232698,false_positive,31700.0,2459740.631465
126733133,1.4687098,false_positive,1567.6508147,2460774.858936
141985686,3.1291319,false_positive,680.0,2459738.417473
148673433,3.7711066,planet,1647.6730314,2458901.78789
22529346,1.2749246,planet,18699.0,2459986.21062
406443564,1.1167145,false_positive,12810.0,2459359.320018
419411415,1.6306523,planet,68050.0,2459443.470673
27649847,1.5428486,planet,2154.4855781,2458492.716411
424699834,2.4011407,false_positive,3193.9893038,2459826.176137
259172249,4.2914879,planet,19180.7233775,2459825.392121
19451711,0.3969687,false_positive,110.7179018,2458491.722787
36352297,1.5089635,planet,13140.0,2459211.478874
95122849,10.1197017,false_positive,2570.0,2459593.124173
42821097,3.8971203,planet,6312.7462771,2459205.242785
270468559,4.6418435,planet,7525.447523,2458519.462703
219041246,10.4419896,planet,3992.4372644,2458745.677964
298074836,6.7662729,planet,1998.3738721,2458683.61592
230055368,1.4344602,planet,1028.2187852,2458900.645029
108645766,2.974175,false_positive,11707.257241,2458492.914449
195093356,7.8284207,false_positive,32460.0,2459432.674379
93125144,9.91102,false_positive,6044.13412,2458472.959693
105387356,1.5163046,false_positive,1180.0,2459445.816359
69356857,4.0966887,planet,5620.0,2459440.069991
32830028,0.516278,false_positive,20289.210823,2458468.344415
323658120,43.8418559,false_positive,4630.0,2459517.120732
71582156,5.4911302,planet,448.451647,2458843.596098
9989136,6.1841688,planet,1052.3509168,2458848.68514
294315741,3.5678072,false_positive,17670.0,2459546.190637
293607057,4.2889696,planet,5850.0,2459274.884918
277128619,21.4921464,planet,5960.0,2459363.698425
134200185,0.5481573,planet,226.8573536,2458468.391033
219016883,4.8721904,planet,2180.0,2459661.51574
365690646,12.983175,false_positive,1180.996904,2458471.143375
40055053,4.1793301,planet,4900.0,2459444.902109
295807723,0.6972223,false_positive,6460.0,2459445.21928
311183180,13.24981,false_positive,27250.0,2459168.32491
350044062,5.9522831,false_positive,7280.0,2459578.528696
192826603,2.6473051,planet,21367.8824901,2459203.149174
184869170,7.7235903,false_positive,2720.0,2459578.095795
315002523,3.3023907,planet,8027.6122024,2459991.488255
258557847,3.965824,false_positive,680.0,2459765.579293
318209162,711.7642825,false_positive,20978.1367866,2458891.862067
4918918,0.5734766,planet,818.3903403,2458870.47457
282485660,6.3084728,planet,3690.0,2459377.175525
424196109,2.5432595,planet,21300.0,2459384.64412
134537478,1.7100122,planet,12680.0,2459987.847958
68322189,1.2833689,false_positive,20090.0,2459385.759712
185226925,3.1979646,false_positive,2060.0,2459790.753011
147895461,0.5919629,false_positive,2450.0,2459445.918105
200593988,7.6787462,false_positive,6458.9029552,2460263.52322
326347927,7.2617331,false_positive,1310.0,2459445.564135
274122380,2.873138,false_positive,1240.0,2459444.494366
312899686,4.4138638,false_positive,11300.0,2459443.031522
202468443,2.0685871,false_positive,38060.0,2459690.596819
44737596,2.788654,planet,26339.9057953,2458413.060435
374180079,14.69808,planet,1897.6641496,2459267.668855
443616612,3.4712803,planet,4280.3883109,2459281.403586
277833995,2.2979915,planet,1354.9640916,2458518.126625
462715015,1.7548863,false_positive,2620.0,2459767.984121
423275733,2.0528684,planet,8982.0803562,2459278.251179
361711730,10.2436729,planet,9410.0,2459387.004152
186812530,3.6773543,planet,3949.0,2460257.183851
172871230,3.4100261,false_positive,5200.0,2459442.295386
219466803,12.5951009,false_positive,4280.0,2459618.541036
403693875,3.5248693,false_positive,24987.7992456,2458469.695633
399956873,6.949428,false_positive,3050.0,2459831.192001
458686847,1.2916034,planet,1566.7959545,2459230.014002
366411016,8.8652886,planet,1699.9442212,2459235.706758
161477033,14.058151,false_positive,858.616845,2458443.221518
176868951,0.3693057,planet,755.6535935,2459280.989488
411697517,3.3863171,planet,6259.8518041,2459174.356092
375942197,3.8993831,planet,6492.4843324,2459797.700003
418604868,15.6146058,planet,467.1437307,2459799.303854
283419843,2.6052674,planet,11139.9639243,2459799.022189
287474726,3.7442007,false_positive,803.2627817,2459230.051423
459730973,3.9156848,planet,6668.8007799,2459799.366946
354619337,2.1425095,planet,7961.0,2460556.771408
466390120,1.5487245,planet,9869.0318921,2459797.810597
248853232,3.8681492,planet,17259.9935362,2459798.775459
272366748,3.8555897,planet,16813.9237374,2459800.057422
219164808,1.6773063,false_positive,3910.0,2459358.890413
268644785,3.3294649,planet,10603.9863905,2459299.865444
438490744,1.665878,false_positive,85643.986097,2458468.4958
250111245,2.9304371,planet,50830.0,2459466.496662
241102583,1.7386091,false_positive,18980.0,2459820.897665
387690507,6.3875739,planet,23994.2960408,2458470.202595
58825110,5.8588751,planet,2690.0,2459494.147012
407966340,7.0491608,planet,300.5227138,2458442.61543
456305193,1.0995742,false_positive,3168.0,2460338.238011
466206508,75.1247037,planet,11171.0,2458979.845973
63013648,19.6304978,false_positive,7651.8898952,2459516.534272
170849515,1.9416366,planet,32945.1347849,2458438.147508
386435344,19.3721051,false_positive,3219.5594645,2459977.658863
408310006,5.4435354,planet,3219.0,2460010.494875
407146538,2.0915616,false_positive,2560.0,2460069.763644
274138511,2.774207,false_positive,693.389889,2458492.500001
243244680,19.4921473,planet,1700.0,2459575.851873
117275513,4.6886342,planet,1469.0,2460276.929305
422653398,8.34034,false_positive,7360.0,2459485.685359
302895996,0.567995,false_positive,5208.552517,2458468.847149
246965431,4.0785273,planet,4530.0,2459884.041681
144700903,2.32664,planet,7844.7831198,2458470.580837
243153196,10.1391591,false_positive,6450.0,2459478.895755
388804061,32.9373717,planet,3192.1429439,2459537.250096
55315929,0.7195712,planet,159.6403985,2459526.091298
323687123,4.0179805,planet,2808.9118424,2459502.342761
14570099,26.1944549,planet,1202.7716675,2459521.873206
456945304,2.1408063,planet,628.0,2460258.421812
59003115,2.294185,false_positive,697.472004,2458439.0759
17307715,13.8532745,planet,1068.1330554,2459476.992391
302814895,8.6800186,false_positive,870.0,2459795.90211
40292751,12.7791964,planet,3008.0,2460319.524905
446616059,3.1072375,false_positive,737.0,2460530.955198
42883782,16.2134274,planet,530.0,2459786.442643
87216634,12.9256051,planet,790.0,2459776.255982
110936761,2.2906144,false_positive,1390.0,2459793.645262
180987952,1.38917,false_positive,787.5039579,2460746.8335
331484419,6.25656,false_positive,875.0,2460549.411097
388909695,10.1466193,planet,8161.0,2460549.461351
366631954,4.7369669,planet,1238.0,2460277.077587
319968129,6.216994,false_positive,2060.0,2460285.329551
307733361,1.6739029,planet,863.0,2460284.308584
7059054,5.185768,planet,13002.0,2460255.017005
6893917,3.0801795,planet,8926.432346,2459502.394945
23113034,1.7134571,false_positive,355.0,2460256.342409
303432813,23.4428912,planet,1623.0,2460250.881084
69672493,1.4920726,false_positive,907.0,2460257.096765
425206121,4.6117328,planet,11890.0,2459222.78972
17409453,9.72665,planet,2287.0,2460243.190501
203214138,5.1699026,planet,3110.0,2460280.381301
437011608,4.2403543,planet,842.0,2460284.802643
5882269,4.7948642,planet,2280.0,2460251.750696
459762279,8.7960328,planet,23090.0,2459600.45002
268405086,6.8242909,false_positive,700.0,2459598.137675
137543637,1.2833113,false_positive,4450.0,2459605.677896
207110080,14.5728985,planet,4464.4359891,2459133.407241
398895470,2.6940348,planet,11715.9037129,2459771.189014
273874849,1.4857148,planet,21303.5958289,2459825.552259
151724385,6.1406207,planet,2469.4322474,2459770.674699
391958006,1.7430143,planet,32205.6970804,2459771.551589
374530847,2.152163,planet,16986.633013,2459770.231395
305243225,1.2129139,planet,14617.2679583,2459770.519892
328081248,4.1645448,planet,2612.2397484,2459772.334479
151759246,2.6282606,planet,731.2082684,2459771.71321
243921117,3.067816,planet,34536.7848173,2459770.026754
399402994,2.7161298,planet,14527.4470152,2459770.470612
466382581,5.3829728,planet,1078.0,2460550.945001
303055194,1.7615631,false_positive,1050.0,2459822.907614
178217113,2.9956366,planet,7778.0,2460256.812967
18310799,17.3070631,planet,1909.0,2460253.01276
330687113,5.113835,planet,1290.3750314,2459503.123608
453211454,9.0588209,planet,875.0,2460269.974997
184892124,1.9828041,planet,132105.0435175,2459500.669114
63189173,2.2984058,planet,30832.0537335,2459501.001669
19028197,3.3366511,planet,6765.8704326,2459500.53574
434226736,3.4845543,planet,13705.5317992,2459501.775176
26826078,2.8753183,planet,23676.0,2460285.252669
203214081,5.7459945,planet,3650.0,2460261.803357
281909674,4.0350444,planet,11850.4722606,2458470.81672
16005254,3.7927572,planet,24440.0,2459522.82521
26054627,3.3176675,planet,25010.0,2459521.813826
280210963,2.8280391,planet,28860.8258278,2459203.486894
113919944,1.2297408,false_positive,4020.0,2459524.201966
209459275,6.9839072,planet,10050.0,2459166.185995
101011575,6.3980642,planet,1656.0,2459982.845399
393414358,4.3780807,planet,7074.3931388,2458469.697072
374200604,0.760019,false_positive,1865.5886518,2459525.795452
427348923,4.728681,false_positive,9990.0,2459196.648037
80029842,2.3992876,false_positive,1180.0,2459279.306422
418971787,1.0638184,false_positive,3220.0,2459277.893321
14770122,3.5438732,planet,10892.9403038,2459500.382137
366410512,10.1367283,planet,1059.0,2460247.820034
97735297,1.8354365,false_positive,310.0,2459547.910111
350348197,6.7535728,planet,1740.0,2460285.356746
440777904,3.3552444,planet,11199.9266299,2458491.695717
239977528,30.1584857,planet,2293.0,2460227.480457
203289099,3.3557219,planet,1101.0,2460280.32405
234825296,9.2432303,planet,10879.9770333,2458473.382195
366602797,1.3574339,false_positive,3380.0,2459523.395332
234112540,4.0379012,planet,15242.7058565,2459205.316448
377064495,10.778833,planet,1130.0,2460273.231624
132534906,3.0617364,false_positive,6620.0,2459277.978622
427352241,1.2667147,false_positive,1870.0,2459198.437811
428685938,14.4896397,false_positive,40070.0,2460022.855249
262499797,1.7509117,false_positive,70067.1013669,2459963.283806
260708537,1.7446984,planet,160.4642656,2460985.903551
335590096,1.5229985,planet,58060.0,2459304.245613
75427473,1.4713984,false_positive,236.0,2460258.206104
119292328,7.1887332,planet,285.257999,2458471.218204
366568760,8.4071591,planet,533.0,2460269.511157
332022997,3.2810299,planet,1163.6040257,2459501.145179
306902029,1.0754572,false_positive,690.0,2459549.901817
27064468,5.4589863,planet,1230.0,2460282.114507
9155187,4.1878375,planet,11415.1655183,2459582.167296
20096620,2.9164004,planet,7257.7025481,2459580.063121
237751146,1.669769,false_positive,10665.55057,2459203.397714
241174783,4.0802864,false_positive,516.622925,2459603.311382
165297570,2.9895092,planet,12117.7788754,2459610.390465
154220877,2.002703,planet,25076.5147415,2460341.539242
413248763,3.9306027,planet,1048.0,2460011.629018
219467837,39.9753375,false_positive,9160.0,2459594.438445
53498154,13.7317565,planet,2095.0,2460355.525687
143032776,12.4856615,false_positive,67270.0,2459289.281849
45465399,5.3763108,false_positive,4040.0,2459325.008186
452866790,1.1979996,planet,1150.3177297,2458492.205829
431999925,1.445433,false_positive,16635.28994,2458492.93007
312221462,30.4408598,false_positive,1500.0,2459507.390544
95010343,6.880459,false_positive,445.0,2460272.398924
172110606,2.0197299,false_positive,426.0,2460310.708798
175236511,7.8092052,planet,480.0,2459550.096564
38087018,1.7292681,planet,23043.2055193,2459526.191553
366576758,11.3909685,planet,16337.7657792,2458495.842899
350020859,11.8141726,planet,1504.894167,2459556.003033
393495970,1.7554285,planet,14716.5922677,2459576.373848
407591297,2.594675,planet,1070.0,2459630.895748
202428245,32.1400505,false_positive,883.0,2460321.827733
8260536,10.590923,planet,10290.0,2459616.492055
200322593,1.2391534,planet,2318.6594409,2459175.141647
347430350,2.2438471,planet,10310.0,2459689.309412
420779000,4.2342153,planet,6137.4069869,2459666.190171
119585136,2.2054776,planet,28280.0,2459663.422584
1003831,1.6511456,planet,3205.5671437,2458518.203428
373729723,13.0518467,false_positive,39070.0,2459645.758477
457743020,3.251249,false_positive,12040.0,2459327.581873
455096220,3.6466612,planet,8994.5736642,2459250.846246
380619414,2.6556753,planet,20259.2262626,2460262.66986
281885301,7.9177855,planet,6150.3984312,2459554.042178
173103335,10.0546003,planet,1321.020031,2459528.179119
366622912,3.1148931,planet,25980.7010915,2458493.283904
40954422,1.7578288,false_positive,2116.0,2460336.483913
257527578,54.3212423,planet,3708.0,2459084.832076
124029677,20.9108406,planet,5936.0,2459197.092933
388811663,9.7956535,planet,1633.7953711,2459456.729746
115564354,1.6421819,false_positive,1100.0,2459550.466346
23863106,3.3078803,false_positive,32920.0,2459685.753789
1133072,0.846542,false_positive,2524.567663,2458517.531592
455135327,2.8106013,planet,10912.6752583,2458491.915477
358072664,4.1934945,false_positive,2710.0,2459327.06697
468987719,3.3326812,planet,17008.0,2460279.866473
49254857,10.5988743,planet,12920.0,2459317.272697
60286662,8.5623289,planet,4321.4694896,2459504.354978
115010361,15.4658691,planet,2380.0,2459674.578483
6892385,8.2669589,planet,1316.0,2460256.367181
363548415,6.7713411,planet,2930.0,2459528.161777
308307606,9.8850244,false_positive,9891.3681761,2458412.729453
330690135,14.7565015,planet,2238.4830035,2459558.616394
436099179,0.8999342,false_positive,1720.0,2459548.984631
5800958,4.2318085,false_positive,1780.0,2459545.884668
53593457,0.530893,false_positive,33453.597195,2458468.332102
307377219,4.1629444,false_positive,3670.0,2459542.814078
13349647,1.5373643,planet,17828.6194882,2458518.50543
461239485,3.0390851,planet,12337.5570732,2459693.716285
175772482,2.8386215,planet,15270.0987848,2459695.204858
368805700,3.5771891,planet,15679.3921242,2459695.989749
181949561,4.0552832,planet,23434.8052486,2459694.284607
311133118,3.5061649,planet,18379.4360484,2459701.925342
454069765,4.1197036,planet,2690.0,2459326.617962
17746821,3.1220166,planet,6304.9170255,2458493.164634
98669309,4.0035773,planet,14273.8513137,2459552.707286
49428710,12.2193392,planet,1670.1310625,2459527.296517
149969625,14.0666014,planet,1450.8250307,2459560.41257
28643432,2.2751393,false_positive,3350.0,2459418.221331
432008938,9.653456,false_positive,43088.5649,2458522.349321
63303499,1.9271328,false_positive,585.8978628,2459202.295987
425817867,3.7783401,planet,24582.4117134,2460129.98959
269217040,4.1661265,planet,15441.3606576,2460128.917227
124573851,3.9451359,planet,841.0,2460013.733784
35377903,2.9937587,false_positive,3142.6522925,2459797.57471
296898634,2.8534013,false_positive,15830.0,2459849.326267
166190643,1.6540803,false_positive,3460.0,2459822.98395
199162630,2.7649802,false_positive,3575.0,2459847.834654
345333936,1.4252334,false_positive,6901.0,2459880.953725
267527924,1.8080364,false_positive,1264.0,2460011.60482
97921547,2.8279716,planet,14846.0,2459986.409366
347442932,0.6646521,false_positive,7197.0,2459986.820098
320411045,14.8442674,planet,7245.0,2459971.671935
157568289,1.8361503,false_positive,2470.0,2459250.993237
104195270,3.6859958,false_positive,12982.7214564,2459883.679951
147660201,0.579398,false_positive,1324.07712,2458543.348205
287329267,7.6434423,false_positive,559.389608,2460976.583516
297153209,10.7004569,false_positive,2409.0,2460361.734742
199671901,4.4571444,planet,7175.6801891,2459855.872666
144956678,1.5136003,false_positive,745.1393405,2459228.947101
188876052,3.076329,planet,9490.8396842,2459827.429945
239541449,1.9261183,false_positive,3853.8831363,2459826.817794
296739893,5.0988038,planet,2925.8222433,2458518.004514
432422552,9.7712443,false_positive,34227.0,2459881.332399
238197709,13.7252522,false_positive,4945.7679342,2459184.759271
303364023,10.3469945,false_positive,1601.254739,2458543.252411
92449173,2.1764875,planet,8114.6829556,2460155.27651
151825527,3.6335834,planet,8668.4420489,2458546.478904
281541545,4.1470359,planet,12886.987991,2460158.117981
436478932,4.3226229,planet,11939.7472843,2459826.311145
404610583,3.5381039,false_positive,11844.6534836,2459826.813152
91051152,7.9192605,planet,21472.3061237,2459830.349006
146208651,6.5197781,false_positive,1290.149756,2460735.958212
431701493,3.0927432,planet,28695.1012159,2460561.869567
420814525,3.5247546,planet,17803.0,2460552.87974
348054109,0.4378024,false_positive,1462.5517623,2459010.512186
83092282,6.4025295,planet,3814.9508945,2460006.078147
288144647,3.8553342,planet,6624.0,2459879.618086
78672342,2.9795358,false_positive,1196.5096163,2458471.26899
46772529,10.6332248,false_positive,36558.0,2460011.847824
121490076,14.2456603,planet,1084.0,2460160.495921
151959065,10.5426254,false_positive,16789.8076116,2458551.634917
137151335,4.7267257,planet,283.0,2460332.777222
81429971,3.0432421,false_positive,1622.0,2459986.020072
164652245,79.5839995,planet,585.7148869,2458708.932559
299087490,38.4787613,planet,23972.8957136,2459409.912265
120692092,3.4130781,planet,4017.8298399,2459392.151066
158657354,38.5835889,planet,1501.2063653,2459406.492987
377780790,0.8374997,planet,248.9571168,2458683.867901
145982812,0.82967,false_positive,4744.55,2458518.4693
101395259,7.574675,false_positive,6208.0649305,2458523.943374
399870368,2.7443216,planet,10071.0,2459197.007544
437740083,5.6020298,false_positive,6146.0,2459879.464465
349373192,0.76983,false_positive,160.192,2458326.31528
158588995,1.9771658,planet,13877.3059698,2459301.778142
263203229,5.0061978,false_positive,6438.0,2460117.886705
169226822,4.1780637,planet,11478.1087015,2458543.942051
299876474,2.5950111,false_positive,28870.0,2460122.219768
159054620,8.0276821,planet,11271.5765812,2459391.6426
27534138,28.5410557,planet,1280.5898265,2459419.054916
63283780,7.9726644,planet,3581.1493923,2459397.430362
352011875,6.2468813,planet,516.1273113,2458686.187589
120317234,6.8834027,planet,771.0,2460326.535519
134396419,4.3652608,false_positive,1362.0,2459984.851254
259233660,0.4489589,planet,674.8277016,2458683.576042
139104940,3.003901,planet,10093.1737819,2459422.453454
102734241,10.9048392,planet,4030.7760993,2458692.759945
121731834,5.8599392,planet,289.4487735,2458686.103572
48353358,9.8786838,planet,1728.7453821,2458685.778397
123357864,16.1455898,planet,919.5336262,2458697.413913
379929661,4.786958,planet,8390.0,2459979.75103
52005579,12.7614706,planet,1215.2495801,2459458.900535
261135533,0.2381823,planet,493.9763957,2458738.712374
142277868,18.9926881,planet,223710.0,2460038.984559
22221375,3.9846589,planet,445.0,2460013.591733
123309556,2.5080815,planet,1292.7152523,2459392.21042
286201103,0.8573727,planet,2045.7091221,2458711.372904
53728859,3.2573898,planet,13770.1931364,2459853.92256
57984377,2.5199146,planet,12429.3724559,2459854.549103
288246496,4.304829,planet,7531.4221197,2459854.005471
327369524,4.0236805,planet,8925.0,2459877.793195
291751373,2.5079177,planet,6997.4591212,2459855.494899
65412605,4.4010465,planet,6903.0,2459980.873931
168281028,4.3744614,planet,3270.9828556,2459991.434964
365781372,1.13889,false_positive,5368.19,2458469.22408
33153766,0.68831,false_positive,3983.64,2458544.60377
35009898,1.5275639,planet,2892.4227936,2458543.433731
437248515,3.4058895,planet,15490.0795356,2459303.595258
4610830,8.2616616,planet,1343.0,2460219.144796
49735922,6.3392677,planet,1739.0,2460226.787328
301235044,0.2803246,planet,507.0,2460232.513071
422618449,9.100412,planet,1085.0,2460229.092386
278892590,1.5109447,planet,10693.4881603,2460209.808352
334597566,9.1099373,false_positive,8817.0,2459872.940531
291685334,2.0319883,planet,12273.0056923,2459853.85413
341444900,9.0330414,false_positive,227.0,2460419.861806
56231866,2.7218347,false_positive,560.0,2460605.495796
250707118,5.7238582,planet,8682.2466029,2459885.016838
419523962,5.7998626,planet,2387.0,2459904.818632
262746281,16.1798603,planet,2249.0,2460271.218286
245392284,1.7442831,planet,7445.2479047,2459883.279834
292152376,2.1499907,planet,25640.8126075,2459883.617765
388076422,2.5761796,planet,49904.2528728,2459883.905467
142211778,3.052057,planet,9403.0926011,2460016.846502
49043968,6.2462252,planet,13270.5292659,2460017.858526
397362481,6.2031608,planet,210.8404349,2460017.117135
157230659,7.5337657,planet,4697.1753086,2460019.14123
449951606,5.1681189,false_positive,1759.0,2460032.930262
281408474,3.4076,planet,7500.0,2458469.2352
370877263,15.9865412,false_positive,1451.0,2460087.169174
354285962,5.6289226,false_positive,1850.0,2459907.595404
255851356,2.4018591,false_positive,655.0,2460065.683162
9385460,3.3779614,planet,7198.7471125,2460044.202478
915110182,1.4328255,planet,51089.4348604,2460042.540561
35516889,0.7888389,planet,22614.8958863,2459304.062715
166527623,6.9593972,planet,4826.8656037,2460044.634922
148523092,2.8562935,false_positive,22525.0,2460121.604648
365952328,4.8741147,false_positive,4613.0,2460120.784046
280206394,11.2365977,planet,9414.0,2460030.705344
352924930,4.0158188,false_positive,560.0,2460472.582214
194736418,5.826731,planet,1068.0,2460658.012037
272050287,8.503614,false_positive,1590.0,2459908.575411
145027461,1.07242,false_positive,632.189,2458492.72655
453064665,2.6452121,planet,10456.8418233,2459911.851307
353459965,10.8614911,planet,11069.1320347,2459918.20065
293853437,8.7179665,planet,2420.0,2459221.689296
285233023,2.8577028,false_positive,2695.0,2459904.85743
36734222,0.8134733,planet,25866.83474,2458543.604633
48103627,4.5696698,planet,9861.079392,2459283.031579
308050066,11.1755425,false_positive,7873.0,2460004.893282
9443323,4.01357,planet,8561.4394866,2459913.801096
392681545,7.4903271,planet,225.5988767,2459913.121951
122262940,2.0034063,false_positive,3372.0,2460010.482867
97158538,2.5950747,false_positive,665.2502774,2459229.708439
349790953,1.5521101,false_positive,5430.0,2459387.579573
